ob_time,ref_wind_speed,ref_wind_direction
1991-01-01 00:00:00,5.9531684,234.99965907221173
1991-01-01 01:00:00,6.103311,234.67941904079885
1991-01-01 02:00:00,6.0812044,231.6075106689242
1991-01-01 03:00:00,5.948445,225.80885674723925
1991-01-01 04:00:00,5.799108,220.29263852064275
1991-01-01 05:00:00,5.611885,212.23218896954046
1991-01-01 06:00:00,5.55096,198.47522568556874
1991-01-01 07:00:00,5.9855757,179.08687913509922
1991-01-01 08:00:00,7.0996165,166.42564245839787
1991-01-01 09:00:00,8.164764,157.97588172506428
1991-01-01 10:00:00,9.22831,156.84805339499928
1991-01-01 11:00:00,9.819527,151.6200533028325
1991-01-01 12:00:00,10.741641,149.6053444242792
1991-01-01 13:00:00,11.614846,147.17348207866067
1991-01-01 14:00:00,12.08754,147.700750681213
1991-01-01 15:00:00,11.786538,149.10261904145258
1991-01-01 16:00:00,11.52145,152.68215466364188
1991-01-01 17:00:00,11.423944,150.9252115061192
1991-01-01 18:00:00,12.003046,151.66784844693413
1991-01-01 19:00:00,11.225542,153.28818416685195
1991-01-01 20:00:00,9.727515,168.18263282903635
1991-01-01 21:00:00,8.917031,204.77719500049398
1991-01-01 22:00:00,9.303634,220.16493159596627
1991-01-01 23:00:00,8.825478,218.94616600847016
1991-01-02 00:00:00,7.9422855,214.69891954686847
1991-01-02 01:00:00,7.337941,214.87265718609606
1991-01-02 02:00:00,6.983361,222.34002544481373
1991-01-02 03:00:00,7.208843,235.3331777697051
1991-01-02 04:00:00,8.899163,245.5393469661206
1991-01-02 05:00:00,9.696157,248.99312773511812
1991-01-02 06:00:00,9.677853,244.76859721469927
1991-01-02 07:00:00,9.695743,236.1588462019007
1991-01-02 08:00:00,10.21161,231.97765589204568
1991-01-02 09:00:00,10.746576,234.2166517203991
1991-01-02 10:00:00,10.729,238.4191694875762
1991-01-02 11:00:00,11.153165,236.54685557716581
1991-01-02 12:00:00,11.742698,235.74477275310508
1991-01-02 13:00:00,12.146668,236.40253959647023
1991-01-02 14:00:00,12.2158165,236.56184242466082
