ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,longterm_target_estimate
2013-01-06 00:00:00,3.2700815,245.7911133971157,5.0,250.0,240-270,240-270,3.618312247104797
2013-01-06 01:00:00,3.6885068,253.21204155504543,4.0,230.0,240-270,210-240,4.07201615985902
2013-01-06 02:00:00,4.033268,270.0128855581688,3.0,230.0,270-300,210-240,4.326429061462237
2013-01-06 03:00:00,3.358002,262.75222537665854,4.0,270.0,240-270,240-270,3.7136455715029815
2013-01-06 04:00:00,3.2890399,265.1608977746935,4.0,270.0,240-270,240-270,3.6388690830790074
2013-01-06 05:00:00,3.4683263,269.0958452201669,4.0,260.0,240-270,240-270,3.833271623230424
2013-01-06 06:00:00,3.7748756,273.6976203584895,3.0,260.0,270-300,240-270,4.048087962687976
2013-01-06 07:00:00,4.0414586,279.96240553239704,4.0,270.0,270-300,240-270,4.3352520013150375
2013-01-06 08:00:00,3.5718904,280.94662634337783,4.0,290.0,270-300,270-300,3.8294316724762156
2013-01-06 09:00:00,3.5470576,282.5299891822382,3.0,290.0,270-300,270-300,3.802681702904195
2013-01-06 10:00:00,3.3859863,293.3949488351915,3.0,290.0,270-300,270-300,3.629175196431873
2013-01-06 11:00:00,3.308092,289.0814211745324,4.0,320.0,270-300,300-330,3.545267213649671
2013-01-06 12:00:00,3.8322961,292.89845801101427,4.0,310.0,270-300,300-330,4.109941504286597
2013-01-06 13:00:00,3.759675,299.26719368212844,4.0,300.0,270-300,270-300,4.031713828982697
2013-01-06 14:00:00,3.4513996,300.02754596074726,3.0,290.0,300-330,270-300,3.5327518565077067
2013-01-06 15:00:00,2.6873288,291.1786181180514,2.0,270.0,270-300,240-270,2.87657915948621
2013-01-06 16:00:00,2.2678695,285.58115836052764,3.0,300.0,270-300,270-300,2.4247362939333437
2013-01-06 17:00:00,1.9986296,272.5730801464988,3.0,270.0,270-300,240-270,2.1347102343438498
2013-01-06 18:00:00,1.952481,266.3242409780179,3.0,280.0,240-270,270-300,2.189621146693517
2013-01-06 19:00:00,1.9294294,262.57916283372333,4.0,260.0,240-270,240-270,2.16462600152604
2013-01-06 20:00:00,2.373907,251.03284974073136,3.0,250.0,240-270,240-270,2.6465787568962487
2013-01-06 21:00:00,3.0610728,250.67621247430088,3.0,270.0,240-270,240-270,3.391681436325254
