ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,target_bin,bin
1991-07-17 10:00:00,3.087,280.0,2.94,286.0,270-300,270-300
1991-07-17 11:00:00,2.572,280.0,1.98,338.0,330-360,270-300
1991-07-17 12:00:00,2.572,290.0,2.37,329.0,300-330,270-300
1991-07-17 13:00:00,2.572,300.0,3.52,276.0,270-300,270-300
1991-07-17 14:00:00,2.058,350.0,4.21,271.0,270-300,330-360
1991-07-17 15:00:00,1.543,330.0,5.04,287.0,270-300,300-330
1991-07-17 16:00:00,1.029,300.0,4.08,283.0,270-300,270-300
1991-07-17 17:00:00,1.543,330.0,4.26,275.0,270-300,300-330
1991-07-17 18:00:00,1.029,120.0,5.19,270.0,240-270,90-120
1991-07-17 19:00:00,5.144,170.0,5.61,270.0,240-270,150-180
1991-07-17 20:00:00,5.659,200.0,5.27,248.0,240-270,180-210
1991-07-17 21:00:00,5.144,180.0,7.11,246.0,240-270,150-180
1991-07-17 22:00:00,7.717,170.0,9.36,244.0,240-270,150-180
1991-07-17 23:00:00,9.26,180.0,9.87,244.0,240-270,150-180
1991-07-18 00:00:00,10.289,160.0,9.51,238.0,210-240,150-180
1991-07-18 01:00:00,12.861,160.0,9.84,239.0,210-240,150-180
1991-07-18 02:00:00,12.861,170.0,8.48,236.0,210-240,150-180
1991-07-18 03:00:00,12.347,170.0,9.36,222.0,210-240,150-180
1991-07-18 04:00:00,13.89,170.0,7.63,223.0,210-240,150-180
1991-07-18 05:00:00,12.347,170.0,6.47,254.0,240-270,150-180
1991-07-18 06:00:00,9.774,170.0,7.45,292.0,270-300,150-180
1991-07-18 07:00:00,7.717,180.0,9.24,304.0,300-330,150-180
1991-07-18 08:00:00,9.26,220.0,10.16,317.0,300-330,210-240
1991-07-18 09:00:00,9.26,240.0,10.73,315.0,300-330,210-240
1991-07-18 10:00:00,9.774,240.0,11.59,320.0,300-330,210-240
1991-07-18 11:00:00,10.289,250.0,12.16,321.0,300-330,240-270
1991-07-18 12:00:00,10.289,240.0,14.57,318.0,300-330,210-240
1991-07-18 13:00:00,11.832,250.0,13.18,310.0,300-330,240-270
1991-07-18 14:00:00,11.832,250.0,12.45,304.0,300-330,240-270
1991-07-18 15:00:00,10.803,240.0,12.49,308.0,300-330,210-240
1991-07-18 16:00:00,11.318,240.0,12.95,303.0,300-330,210-240
1991-07-18 17:00:00,11.318,240.0,11.94,306.0,300-330,210-240
1991-07-18 18:00:00,9.774,240.0,11.05,306.0,300-330,210-240
1991-07-18 19:00:00,11.832,230.0,10.31,307.0,300-330,210-240
1991-07-18 20:00:00,10.289,230.0,10.17,312.0,300-330,210-240
1991-07-18 21:00:00,10.289,230.0,10.17,315.0,300-330,210-240
1991-07-18 22:00:00,10.289,240.0,10.14,317.0,300-330,210-240
1991-07-18 23:00:00,10.289,240.0,9.54,324.0,300-330,210-240
1991-07-19 00:00:00,9.774,240.0,9.02,328.0,300-330,210-240
1991-07-19 01:00:00,8.746,240.0,7.7,328.0,300-330,210-240
1991-07-19 02:00:00,7.717,240.0,6.53,329.0,300-330,210-240
1991-07-19 03:00:00,8.231,240.0,6.39,330.0,300-330,210-240
1991-07-19 04:00:00,8.231,250.0,6.42,334.0,330-360,240-270
1991-07-19 05:00:00,8.746,260.0,5.98,336.0,330-360,240-270
1991-07-19 06:00:00,7.717,270.0,5.43,344.0,330-360,240-270
1991-07-19 07:00:00,6.688,270.0,4.87,329.0,300-330,240-270
1991-07-19 08:00:00,7.717,260.0,4.97,326.0,300-330,240-270
