ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2013-01-01 22:00:00,6.0,270.0,7.0,270.0,240-270,240-270,6.9554885656726775,6.962514862363226
2013-01-01 23:00:00,6.0,280.0,8.0,290.0,270-300,270-300,7.166813558770969,7.821527743151256
2013-01-01 00:00:00,4.0,270.0,6.0,290.0,240-270,270-300,6.5363304494499515,5.1029340938849845
2013-01-02 01:00:00,4.0,280.0,8.0,290.0,270-300,270-300,6.378826821279722,5.504113630775633
2013-01-02 02:00:00,4.0,280.0,8.0,300.0,270-300,270-300,6.3286670592078,5.504113630775633
2013-01-02 03:00:00,4.0,270.0,7.0,300.0,240-270,270-300,5.994028206386724,5.1029340938849845
2013-01-02 04:00:00,3.0,260.0,6.0,300.0,240-270,270-300,5.41715034077567,4.173143709645864
2013-01-02 05:00:00,3.0,260.0,5.0,280.0,240-270,270-300,5.091305050598101,4.173143709645864
2013-01-02 06:00:00,3.0,260.0,4.0,280.0,240-270,270-300,4.329572765835976,4.173143709645864
2013-01-02 07:00:00,3.0,260.0,4.0,280.0,240-270,270-300,4.246235634040846,4.173143709645864
2013-01-02 08:00:00,3.0,250.0,4.0,270.0,240-270,240-270,3.9869825032665718,4.173143709645864
2013-01-02 09:00:00,3.0,250.0,5.0,280.0,240-270,270-300,4.156641894183833,4.173143709645864
2013-01-02 10:00:00,3.0,240.0,4.0,240.0,210-240,210-240,4.245952970014963,4.08284142800181
2013-01-02 11:00:00,4.0,250.0,5.0,260.0,240-270,240-270,5.134679587783856,5.1029340938849845
2013-01-02 12:00:00,4.0,250.0,6.0,240.0,240-270,210-240,5.6799391103196735,5.1029340938849845
2013-01-02 13:00:00,6.0,240.0,6.0,240.0,210-240,210-240,6.035784909674678,6.722426714909522
2013-01-02 14:00:00,6.0,240.0,6.0,240.0,210-240,210-240,6.4658252221036605,6.722426714909522
2013-01-02 15:00:00,6.0,240.0,6.0,240.0,210-240,210-240,6.769425175663716,6.722426714909522
2013-01-02 16:00:00,6.0,240.0,7.0,240.0,210-240,210-240,6.63343190819663,6.722426714909522
2013-01-02 17:00:00,6.0,230.0,6.0,230.0,210-240,210-240,6.642564642169255,6.722426714909522
2013-01-02 18:00:00,6.0,220.0,7.0,220.0,210-240,210-240,6.807453243787715,6.722426714909522
2013-01-02 19:00:00,7.0,220.0,7.0,220.0,210-240,210-240,7.309801853104019,7.602288477212093
2013-01-02 20:00:00,7.0,220.0,8.0,220.0,210-240,210-240,7.3431594115249075,7.602288477212093
2013-01-02 21:00:00,8.0,210.0,8.0,220.0,180-210,210-240,7.6421983971372045,8.498025178384339
2013-01-02 22:00:00,8.0,220.0,9.0,220.0,210-240,210-240,7.823985095032688,8.482150239514663
2013-01-02 23:00:00,7.0,220.0,8.0,220.0,210-240,210-240,7.649238429785977,7.602288477212093
2013-01-02 00:00:00,7.0,210.0,7.0,220.0,180-210,210-240,7.329073214363173,7.57379831513423
2013-01-03 01:00:00,7.0,220.0,7.0,230.0,210-240,210-240,7.370988210740275,7.602288477212093
2013-01-03 02:00:00,6.0,240.0,8.0,240.0,210-240,210-240,7.4325456188951495,6.722426714909522
2013-01-03 03:00:00,7.0,240.0,6.0,240.0,210-240,210-240,7.289499505434246,7.602288477212093
2013-01-03 04:00:00,6.0,240.0,7.0,230.0,210-240,210-240,6.942593754953736,6.722426714909522
2013-01-03 05:00:00,6.0,250.0,6.0,240.0,240-270,210-240,6.903191468879975,6.962514862363226
2013-01-03 06:00:00,6.0,240.0,7.0,240.0,210-240,210-240,6.680062738170694,6.722426714909522
2013-01-03 07:00:00,6.0,230.0,6.0,230.0,210-240,210-240,6.617017321493199,6.722426714909522
2013-01-03 08:00:00,6.0,250.0,6.0,240.0,240-270,210-240,6.571807495478017,6.962514862363226
2013-01-03 09:00:00,5.0,230.0,6.0,230.0,210-240,210-240,6.239270737854292,5.842564952606952
2013-01-03 10:00:00,5.0,230.0,5.0,220.0,210-240,210-240,5.994399285467502,5.842564952606952
2013-01-03 11:00:00,5.0,240.0,6.0,240.0,210-240,210-240,5.62621624118656,5.842564952606952
2013-01-03 12:00:00,6.0,240.0,6.0,250.0,210-240,240-270,5.708810122936543,6.722426714909522
2013-01-03 13:00:00,5.0,250.0,6.0,250.0,240-270,240-270,5.638629552090121,6.032724478124106
2013-01-03 14:00:00,5.0,250.0,6.0,260.0,240-270,240-270,5.949011068383489,6.032724478124106
2013-01-03 15:00:00,5.0,260.0,7.0,270.0,240-270,240-270,5.831877255869808,6.032724478124106
2013-01-03 16:00:00,5.0,250.0,7.0,250.0,240-270,240-270,6.05495311043503,6.032724478124106
2013-01-03 17:00:00,5.0,260.0,7.0,260.0,240-270,240-270,6.296649847885275,6.032724478124106
2013-01-03 18:00:00,5.0,250.0,7.0,260.0,240-270,240-270,6.086854784130658,6.032724478124106
2013-01-03 19:00:00,5.0,260.0,6.0,260.0,240-270,240-270,6.200471361618011,6.032724478124106
2013-01-03 20:00:00,5.0,260.0,6.0,270.0,240-270,240-270,6.160539334784184,6.032724478124106
2013-01-03 21:00:00,5.0,250.0,6.0,250.0,240-270,240-270,5.976810659374093,6.032724478124106
2013-01-03 22:00:00,4.0,250.0,5.0,250.0,240-270,240-270,5.6118947434532185,5.1029340938849845
2013-01-03 23:00:00,5.0,250.0,6.0,250.0,240-270,240-270,5.604143338266182,6.032724478124106
2013-01-03 00:00:00,5.0,250.0,6.0,260.0,240-270,240-270,5.682608576115674,6.032724478124106
2013-01-04 01:00:00,5.0,240.0,6.0,240.0,210-240,210-240,5.785469038866412,5.842564952606952
2013-01-04 02:00:00,5.0,250.0,6.0,260.0,240-270,240-270,6.108849835678816,6.032724478124106
2013-01-04 03:00:00,5.0,240.0,5.0,250.0,210-240,240-270,6.2991694832452625,5.842564952606952
2013-01-04 04:00:00,6.0,260.0,6.0,260.0,240-270,240-270,6.402409048445537,6.962514862363226
2013-01-04 05:00:00,5.0,270.0,7.0,270.0,240-270,240-270,6.402991394824245,6.032724478124106
2013-01-04 06:00:00,5.0,270.0,6.0,280.0,240-270,270-300,6.46742485913763,6.032724478124106
2013-01-04 07:00:00,5.0,280.0,6.0,270.0,270-300,240-270,6.488819135657743,6.662820686963444
2013-01-04 08:00:00,5.0,270.0,5.0,270.0,240-270,240-270,6.221682530802862,6.032724478124106
2013-01-04 09:00:00,5.0,280.0,5.0,270.0,270-300,240-270,5.607231385876754,6.662820686963444
2013-01-04 10:00:00,4.0,270.0,5.0,270.0,240-270,240-270,5.235776484825876,5.1029340938849845
2013-01-04 11:00:00,4.0,250.0,4.0,260.0,240-270,240-270,5.364930821113772,5.1029340938849845
2013-01-04 12:00:00,5.0,260.0,6.0,270.0,240-270,240-270,5.4819762260437805,6.032724478124106
2013-01-04 13:00:00,5.0,270.0,5.0,270.0,240-270,240-270,5.449580209548006,6.032724478124106
2013-01-04 14:00:00,5.0,270.0,6.0,270.0,240-270,240-270,5.204631639358598,6.032724478124106
2013-01-04 15:00:00,4.0,270.0,5.0,270.0,240-270,240-270,4.510910450364474,5.1029340938849845
2013-01-04 16:00:00,3.0,260.0,4.0,260.0,240-270,240-270,4.359029768451049,4.173143709645864
2013-01-04 17:00:00,3.0,280.0,4.0,270.0,270-300,240-270,4.286552538272769,4.345406574587821
2013-01-04 18:00:00,3.0,260.0,6.0,270.0,240-270,240-270,4.147219651809668,4.173143709645864
2013-01-04 19:00:00,3.0,280.0,5.0,270.0,270-300,240-270,4.414108125101073,4.345406574587821
2013-01-04 20:00:00,3.0,270.0,5.0,270.0,240-270,240-270,4.369303880322491,4.173143709645864
2013-01-04 21:00:00,3.0,280.0,6.0,270.0,270-300,240-270,5.160324949107665,4.345406574587821
2013-01-04 22:00:00,3.0,270.0,5.0,300.0,240-270,270-300,5.201414010493914,4.173143709645864
2013-01-04 23:00:00,4.0,290.0,4.0,300.0,270-300,270-300,5.914065705842839,5.504113630775633
2013-01-04 00:00:00,3.0,280.0,5.0,300.0,270-300,270-300,5.339273859843567,4.345406574587821
2013-01-05 01:00:00,3.0,280.0,4.0,300.0,270-300,270-300,4.930577165475997,4.345406574587821
2013-01-05 02:00:00,2.0,260.0,3.0,300.0,240-270,270-300,3.9264150260644106,3.243353325406744
2013-01-05 03:00:00,2.0,270.0,3.0,290.0,240-270,270-300,4.171491238132641,3.243353325406744
2013-01-05 04:00:00,3.0,280.0,4.0,290.0,270-300,270-300,4.076053699079403,4.345406574587821
2013-01-05 05:00:00,4.0,290.0,4.0,300.0,270-300,270-300,4.615135102148174,5.504113630775633
2013-01-05 06:00:00,3.0,290.0,4.0,300.0,270-300,270-300,4.740749987980476,4.345406574587821
2013-01-05 07:00:00,3.0,280.0,5.0,300.0,270-300,270-300,4.403508956837137,4.345406574587821
2013-01-05 08:00:00,3.0,280.0,5.0,280.0,270-300,270-300,4.543944228810959,4.345406574587821
2013-01-05 09:00:00,3.0,270.0,4.0,280.0,240-270,270-300,4.44572690245064,4.173143709645864
2013-01-05 10:00:00,4.0,280.0,4.0,270.0,270-300,240-270,4.5465130921691275,5.504113630775633
2013-01-05 11:00:00,4.0,280.0,4.0,290.0,270-300,270-300,4.526875185215914,5.504113630775633
2013-01-05 12:00:00,3.0,280.0,5.0,280.0,270-300,270-300,4.396589294293983,4.345406574587821
