ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2013-01-03 16:00:00,8.0,250.0,7.0,270.0,240-270,240-270,5.886622632141235,5.329713438980126
2013-01-03 17:00:00,8.0,250.0,7.0,270.0,240-270,240-270,5.824875863691509,5.329713438980126
2013-01-03 18:00:00,8.0,250.0,6.0,270.0,240-270,240-270,5.195191464457204,5.329713438980126
2013-01-03 19:00:00,7.0,250.0,6.0,270.0,240-270,240-270,4.913020476078177,4.7839910606766445
2013-01-03 20:00:00,8.0,250.0,6.0,260.0,240-270,240-270,4.707426819199993,5.329713438980126
2013-01-03 21:00:00,7.0,250.0,5.0,270.0,240-270,240-270,4.34353485335493,4.7839910606766445
2013-01-03 22:00:00,7.0,250.0,6.0,260.0,240-270,240-270,4.241235991226493,4.7839910606766445
2013-01-03 23:00:00,7.0,240.0,5.0,250.0,210-240,240-270,4.044971473915915,4.801731024109907
2013-01-03 00:00:00,8.0,240.0,6.0,250.0,210-240,240-270,4.0528194156675,5.35853132005941
2013-01-04 01:00:00,7.0,240.0,6.0,250.0,210-240,240-270,3.9892695184859397,4.801731024109907
2013-01-04 02:00:00,6.0,220.0,6.0,250.0,210-240,240-270,3.850579044527047,4.244930728160405
2013-01-04 03:00:00,7.0,240.0,6.0,260.0,210-240,240-270,4.1008569127670595,4.801731024109907
2013-01-04 04:00:00,7.0,240.0,6.0,260.0,210-240,240-270,4.936420424613432,4.801731024109907
2013-01-04 05:00:00,7.0,250.0,6.0,260.0,240-270,240-270,5.103161525310045,4.7839910606766445
2013-01-04 06:00:00,9.0,270.0,7.0,280.0,240-270,270-300,4.840268392362327,5.875435817283607
2013-01-04 07:00:00,9.0,270.0,6.0,270.0,240-270,240-270,5.118718933478864,5.875435817283607
2013-01-04 08:00:00,9.0,270.0,6.0,280.0,240-270,270-300,5.696366264260297,5.875435817283607
2013-01-04 09:00:00,8.0,260.0,5.0,260.0,240-270,240-270,5.674565624150401,5.329713438980126
2013-01-04 10:00:00,7.0,250.0,6.0,270.0,240-270,240-270,5.543988062716484,4.7839910606766445
2013-01-04 11:00:00,6.0,270.0,7.0,270.0,240-270,240-270,5.776245593693765,4.238268682373164
2013-01-04 12:00:00,6.0,280.0,7.0,290.0,270-300,270-300,5.968649942732521,4.06296961689626
2013-01-04 13:00:00,6.0,290.0,6.0,290.0,270-300,270-300,5.892161227752857,4.06296961689626
2013-01-04 14:00:00,6.0,280.0,6.0,280.0,270-300,270-300,5.792726570518206,4.06296961689626
2013-01-04 15:00:00,6.0,260.0,5.0,270.0,240-270,240-270,5.4095913500028745,4.238268682373164
2013-01-04 16:00:00,6.0,260.0,5.0,270.0,240-270,240-270,5.296161589766486,4.238268682373164
2013-01-04 17:00:00,7.0,260.0,6.0,280.0,240-270,270-300,5.154561841601319,4.7839910606766445
2013-01-04 18:00:00,7.0,270.0,5.0,280.0,240-270,270-300,4.9323772448221925,4.7839910606766445
2013-01-04 19:00:00,8.0,280.0,6.0,300.0,270-300,270-300,4.935343259277213,5.351228166946833
2013-01-04 20:00:00,8.0,270.0,6.0,290.0,240-270,270-300,4.613998059447882,5.329713438980126
2013-01-04 21:00:00,8.0,250.0,6.0,270.0,240-270,240-270,4.3573861274333865,5.329713438980126
2013-01-04 22:00:00,8.0,260.0,5.0,260.0,240-270,240-270,4.143782628007673,5.329713438980126
2013-01-04 23:00:00,8.0,260.0,6.0,270.0,240-270,240-270,4.0971219367395255,5.329713438980126
2013-01-04 00:00:00,8.0,280.0,6.0,280.0,270-300,270-300,3.5823346656187725,5.351228166946833
2013-01-05 01:00:00,6.0,280.0,4.0,260.0,270-300,240-270,3.117499949891071,4.06296961689626
2013-01-05 02:00:00,4.0,270.0,3.0,270.0,240-270,240-270,2.831370085118896,3.1468239257662014
2013-01-05 03:00:00,4.0,280.0,4.0,270.0,270-300,240-270,2.2013725037535044,2.774711066845688
2013-01-05 04:00:00,6.0,280.0,4.0,280.0,270-300,270-300,2.2032682647505024,4.06296961689626
2013-01-05 05:00:00,6.0,280.0,4.0,290.0,270-300,270-300,2.6333289368473807,4.06296961689626
2013-01-05 06:00:00,6.0,280.0,5.0,290.0,270-300,270-300,3.312444152255983,4.06296961689626
2013-01-05 07:00:00,6.0,280.0,4.0,300.0,270-300,270-300,3.3575353741315594,4.06296961689626
2013-01-05 08:00:00,5.0,290.0,4.0,300.0,270-300,270-300,3.4167317290090704,3.418840341870974
2013-01-05 09:00:00,5.0,270.0,3.0,280.0,240-270,270-300,3.446656735304148,3.6925463040696815
2013-01-05 10:00:00,5.0,260.0,4.0,270.0,240-270,240-270,4.165669209692997,3.6925463040696815
2013-01-05 11:00:00,6.0,270.0,5.0,270.0,240-270,240-270,4.800065106232159,4.238268682373164
2013-01-05 12:00:00,6.0,280.0,4.0,290.0,270-300,270-300,5.636143000353199,4.06296961689626
2013-01-05 13:00:00,6.0,270.0,5.0,270.0,240-270,240-270,5.809681625242526,4.238268682373164
2013-01-05 14:00:00,5.0,280.0,5.0,280.0,270-300,270-300,5.3891167133752385,3.418840341870974
2013-01-05 15:00:00,5.0,270.0,4.0,280.0,240-270,270-300,4.238412801895207,3.6925463040696815
2013-01-05 16:00:00,4.0,260.0,3.0,250.0,240-270,240-270,3.727575768513238,3.1468239257662014
2013-01-05 17:00:00,3.0,210.0,3.0,240.0,180-210,210-240,3.4742812915515615,2.016635294065924
2013-01-05 18:00:00,4.0,200.0,3.0,220.0,180-210,210-240,3.3128915791691096,2.63453887650186
2013-01-05 19:00:00,5.0,210.0,3.0,220.0,180-210,210-240,3.4731456668832568,3.252442458937795
2013-01-05 20:00:00,6.0,240.0,4.0,240.0,210-240,210-240,3.7029929167523807,4.244930728160405
2013-01-05 21:00:00,6.0,250.0,5.0,250.0,240-270,240-270,3.9883162872932227,4.238268682373164
2013-01-05 22:00:00,5.0,230.0,4.0,250.0,210-240,240-270,3.91300102008727,3.688130432210903
2013-01-05 23:00:00,6.0,240.0,4.0,250.0,210-240,240-270,3.7081878277287132,4.244930728160405
2013-01-05 00:00:00,7.0,240.0,5.0,260.0,210-240,240-270,3.991149394360235,4.801731024109907
2013-01-06 01:00:00,7.0,250.0,5.0,260.0,240-270,240-270,3.9544428488054986,4.7839910606766445
2013-01-06 02:00:00,7.0,270.0,5.0,270.0,240-270,240-270,3.9781839865231285,4.7839910606766445
2013-01-06 03:00:00,7.0,270.0,5.0,280.0,240-270,270-300,3.8051767422402376,4.7839910606766445
2013-01-06 04:00:00,6.0,260.0,4.0,270.0,240-270,240-270,3.666019211099783,4.238268682373164
2013-01-06 05:00:00,6.0,270.0,4.0,280.0,240-270,270-300,3.786593590485794,4.238268682373164
2013-01-06 06:00:00,6.0,280.0,4.0,290.0,270-300,270-300,3.63747847946594,4.06296961689626
2013-01-06 07:00:00,7.0,270.0,5.0,280.0,240-270,270-300,3.706208236815949,4.7839910606766445
2013-01-06 08:00:00,7.0,290.0,5.0,300.0,270-300,270-300,3.8926274169514445,4.707098891921547
2013-01-06 09:00:00,6.0,290.0,4.0,300.0,270-300,270-300,4.21185761473478,4.06296961689626
2013-01-06 10:00:00,5.0,310.0,4.0,300.0,300-330,270-300,3.7018195411271635,3.3417258080290515
2013-01-06 11:00:00,5.0,320.0,3.0,310.0,300-330,300-330,3.44078345573699,3.3417258080290515
2013-01-06 12:00:00,4.0,300.0,4.0,300.0,270-300,270-300,3.4617098429306714,2.774711066845688
2013-01-06 13:00:00,5.0,310.0,4.0,310.0,300-330,300-330,3.8481390271908116,3.3417258080290515
2013-01-06 14:00:00,3.0,270.0,3.0,310.0,240-270,300-330,4.258162968679904,2.6011015474627204
2013-01-06 15:00:00,5.0,280.0,3.0,290.0,270-300,270-300,4.408460870647397,3.418840341870974
