ob_time,ref_wind_speed,ref_wind_direction,target_wind_speed,target_wind_direction,bin,target_bin,prediction,longterm_target_estimate
2013-02-06 19:00:00,13.654159,341.5751521262085,14.0,320.0,330-360,300-330,14.008196328165768,12.653109879844129
2013-02-06 20:00:00,13.875193,340.3362631152858,13.0,320.0,330-360,300-330,13.98336044820458,12.851958091565391
2013-02-06 21:00:00,13.86736,341.14377611218094,13.0,310.0,330-360,300-330,13.923706535294,12.844911311240136
2013-02-06 22:00:00,13.583563,339.563006438048,13.0,310.0,330-360,300-330,12.799150718475069,12.589599793818111
2013-02-06 23:00:00,13.581601,338.1725818939876,14.0,310.0,330-360,300-330,12.622895755199083,12.587834725134574
2013-02-07 00:00:00,13.537558,338.51835289115775,7.0,10.0,330-360,0-30,12.793870996275917,12.548212441735462
2013-02-07 01:00:00,13.38762,338.7392156047957,13.0,310.0,330-360,300-330,12.647645408263138,12.413324129670062
2013-02-07 02:00:00,13.158625,339.97493536422684,14.0,310.0,330-360,300-330,12.553288360604688,12.207313985334302
2013-02-07 03:00:00,12.826789,340.0332034999854,13.0,320.0,330-360,300-330,13.459750190925174,11.908785273983389
2013-02-07 04:00:00,12.719348,339.1729197225605,10.0,10.0,330-360,0-30,13.348656945001796,11.812128421573604
2013-02-07 05:00:00,12.686944,338.31477840767377,11.0,310.0,330-360,300-330,12.997279692604069,11.782976899850176
2013-02-07 06:00:00,12.643786,338.0389942182235,13.0,310.0,330-360,300-330,12.437894085957748,11.7441507865759
2013-02-07 07:00:00,12.145722,338.02806697270466,13.0,310.0,330-360,300-330,12.035017915154624,11.296078835099024
2013-02-07 08:00:00,11.515088,337.5510944792509,12.0,310.0,330-360,300-330,11.77813781594327,10.728743297803277
2013-02-07 09:00:00,10.985626,337.18913359404155,11.0,310.0,330-360,300-330,10.991881332671765,10.252424849626234
2013-02-07 10:00:00,9.809759,337.240561245046,11.0,310.0,330-360,300-330,10.169966169916165,9.194582842640664
2013-02-07 11:00:00,9.431165,334.96729429539124,11.0,310.0,330-360,300-330,9.559238906724595,8.853989359880543
2013-02-07 12:00:00,9.081177,331.3314078298769,9.0,310.0,330-360,300-330,9.21630549472055,8.539130614511496
2013-02-07 13:00:00,9.140415,327.17905884329014,8.0,300.0,300-330,270-300,9.051969750255656,9.77301265693395
2013-02-07 14:00:00,9.244376,325.5101994155407,10.0,310.0,300-330,300-330,9.251744502912949,9.87969440129246
2013-02-07 15:00:00,9.339023,326.5077371726259,9.0,300.0,300-330,270-300,8.944694435286824,9.976818390656742
2013-02-07 16:00:00,9.572786,328.85115632613247,10.0,310.0,300-330,300-330,8.987914217872365,10.216699159468888
2013-02-07 17:00:00,9.621414,330.41699267382234,10.0,310.0,330-360,300-330,8.944730571170625,9.025142546411844
2013-02-07 18:00:00,9.766348,331.93392497143475,10.0,310.0,330-360,300-330,8.979833550470739,9.155529123669684
2013-02-07 19:00:00,9.765507,334.05844585308654,10.0,300.0,330-360,270-300,8.80164205911415,9.154772537144272
2013-02-07 20:00:00,9.537303,336.3757611514741,10.0,310.0,330-360,300-330,8.87157948569678,8.949473997970934
2013-02-07 21:00:00,9.402571,340.9949509483977,10.0,310.0,330-360,300-330,8.739770291426264,8.828265418016585
2013-02-07 22:00:00,8.025016,346.3047793635505,11.0,310.0,330-360,300-330,8.102237060193342,7.588979388275973
2013-02-07 23:00:00,7.785816,359.8677858592776,8.0,310.0,330-360,300-330,7.1007109268639015,7.373788547754937
2013-02-08 00:00:00,7.0522003,16.402869885143957,3.0,260.0,0-30,240-270,6.3467476512049945,6.100098423041559
2013-02-08 01:00:00,6.209287,31.93674999134342,6.0,40.0,30-60,30-60,6.941058977820944,6.808456316868698
2013-02-08 02:00:00,5.6534867,44.77923846169651,6.0,20.0,30-60,0-30,6.20115084763152,6.306947769875966
2013-02-08 03:00:00,4.9859138,49.05314408521846,5.0,50.0,30-60,30-60,5.575482979964636,5.704584807692022
2013-02-08 04:00:00,4.412361,47.22685312410084,5.0,70.0,30-60,60-90,5.292214259898667,5.187057862579518
2013-02-08 05:00:00,4.091455,39.372995341070975,5.0,40.0,30-60,30-60,5.053306318813395,4.897498641792394
2013-02-08 06:00:00,3.9798892,32.54486745138763,5.0,70.0,30-60,60-90,4.956505588373039,4.796830825938244
2013-02-08 07:00:00,3.9021606,33.294081838542354,5.0,80.0,30-60,60-90,4.453005768462357,4.726694920567593
2013-02-08 08:00:00,3.698515,34.0381567830307,4.0,50.0,30-60,30-60,4.160991855965035,4.542941855019656
2013-02-08 09:00:00,3.2460072,23.90938186225648,4.0,40.0,0-30,30-60,4.156873161882536,3.4146742044909075
2013-02-08 10:00:00,3.2549024,14.414200154966323,4.0,40.0,0-30,30-60,4.099967821070943,3.42095013029952
2013-02-08 11:00:00,2.7386513,5.9217049619445845,2.0,20.0,0-30,0-30,2.972904372229641,3.0567139577329163
2013-02-08 12:00:00,2.632108,346.8485597258316,2.0,360.0,330-360,330-360,2.8118870445653577,2.737372342403831
2013-02-08 13:00:00,2.5807085,339.11455992744925,2.0,360.0,330-360,330-360,2.952890200217926,2.6911319510687104
2013-02-08 14:00:00,2.0644908,344.5884257082332,2.0,310.0,330-360,300-330,2.652875981678852,2.226728436207357
2013-02-08 15:00:00,1.8059058,356.55673982270883,2.0,290.0,330-360,270-300,2.4455615884182573,1.9940983212569725
2013-02-08 16:00:00,1.5962251,8.41680691490447,2.0,290.0,0-30,270-300,2.1395971595510654,2.2506857545430177
2013-02-08 17:00:00,1.7291063,27.975137614936614,1.0,280.0,0-30,270-300,2.9290317390682348,2.3444388520067463
2013-02-08 18:00:00,1.9742435,37.97594208452156,2.0,280.0,30-60,270-300,4.117080363189401,2.9871008549590603
2013-02-08 19:00:00,2.2187707,45.3905611283985,3.0,270.0,30-60,240-270,4.206273540804316,3.207742119046541
2013-02-08 20:00:00,2.2301278,52.11705968129096,3.0,280.0,30-60,270-300,3.856195556245356,3.2179898334127466
2013-02-08 21:00:00,1.9454072,58.31942337125372,3.0,280.0,30-60,270-300,3.05850357959242,2.961081345948996
2013-02-08 22:00:00,1.482674,259.53100229468635,4.0,270.0,240-270,240-270,3.5050192147404133,1.6276401369416218
2013-02-08 23:00:00,2.8305886,262.04965555850947,4.0,270.0,240-270,240-270,3.4611295519438854,3.119632458060601
2013-02-09 00:00:00,3.1240675,265.728728320437,8.0,120.0,240-270,90-120,4.351783379096362,3.444481128154719
2013-02-09 01:00:00,3.0000942,262.33415131057194,4.0,260.0,240-270,240-270,3.8950982536362635,3.3072564021789197
2013-02-09 02:00:00,2.8269417,260.4494012314068,4.0,270.0,240-270,240-270,3.317935615828374,3.1155957432747465
2013-02-09 03:00:00,2.339356,259.64597945145334,2.0,280.0,240-270,270-300,2.646175813608061,2.575892322681616
2013-02-09 04:00:00,1.4144446,247.86876598079823,1.0,360.0,240-270,330-360,2.564507802051909,1.5521177404377515
